labels,data
2022-02-02 00:00:00.0000000,0.17
2022-02-02 00:00:00.0000000,0.17
2022-02-02 00:00:00.0000000,0.17
2021-11-16 00:00:00.0000000,0.21
2021-11-16 00:00:00.0000000,0.21
2021-11-16 00:00:00.0000000,0.21
2021-11-16 00:00:00.0000000,0.21
2022-03-25 00:00:00.0000000,0.31
2022-03-25 00:00:00.0000000,0.31
2022-03-25 00:00:00.0000000,0.31
2022-03-25 00:00:00.0000000,0.31
2022-03-25 00:00:00.0000000,0.31
2022-03-08 00:00:00.0000000,1.0
2022-03-08 00:00:00.0000000,1.0
2022-03-08 00:00:00.0000000,1.0
2022-03-08 00:00:00.0000000,1.0
2022-03-08 00:00:00.0000000,1.0
2022-02-15 00:00:00.0000000,0.12
2022-02-15 00:00:00.0000000,0.12
2022-02-15 00:00:00.0000000,0.12
2022-02-15 00:00:00.0000000,0.12
2022-02-15 00:00:00.0000000,0.12
2022-03-19 00:00:00.0000000,0.65
2022-03-19 00:00:00.0000000,0.65
2022-03-19 00:00:00.0000000,0.65
2022-03-19 00:00:00.0000000,0.65
2022-03-19 00:00:00.0000000,0.65
2022-03-19 00:00:00.0000000,0.65
2022-02-18 00:00:00.0000000,
2022-02-18 00:00:00.0000000,
2022-02-18 00:00:00.0000000,
2022-02-18 00:00:00.0000000,
2022-02-18 00:00:00.0000000,
2022-02-18 00:00:00.0000000,
2022-03-09 00:00:00.0000000,0.16
2022-03-09 00:00:00.0000000,0.16
2022-03-09 00:00:00.0000000,0.16
2022-03-09 00:00:00.0000000,0.16
2022-03-09 00:00:00.0000000,0.16
2021-11-18 00:00:00.0000000,0.12
2021-11-18 00:00:00.0000000,0.12
2021-11-18 00:00:00.0000000,0.12
2021-11-18 00:00:00.0000000,0.12
2021-12-16 00:00:00.0000000,0.79
2021-12-16 00:00:00.0000000,0.79
2021-12-16 00:00:00.0000000,0.79
2021-12-16 00:00:00.0000000,0.79
2021-12-16 00:00:00.0000000,0.79
2022-03-17 00:00:00.0000000,0.49
2022-03-17 00:00:00.0000000,0.49
2022-03-17 00:00:00.0000000,0.49
2022-03-17 00:00:00.0000000,0.49
2022-03-17 00:00:00.0000000,0.49
2022-02-15 00:00:00.0000000,0.18
2022-02-15 00:00:00.0000000,0.18
2022-02-15 00:00:00.0000000,0.18
2022-02-15 00:00:00.0000000,0.18
2022-02-15 00:00:00.0000000,0.18
2021-11-11 00:00:00.0000000,0.18
2021-11-11 00:00:00.0000000,0.18
2021-11-11 00:00:00.0000000,0.18
2021-11-11 00:00:00.0000000,0.18
2021-11-28 00:00:00.0000000,0.12
2021-11-28 00:00:00.0000000,0.12
2021-11-28 00:00:00.0000000,0.12
2021-11-28 00:00:00.0000000,0.12
2021-11-10 00:00:00.0000000,0.13
2021-11-10 00:00:00.0000000,0.13
2021-11-10 00:00:00.0000000,0.13
2021-11-10 00:00:00.0000000,0.13
2022-02-16 00:00:00.0000000,0.25
2022-02-16 00:00:00.0000000,0.25
2022-02-16 00:00:00.0000000,0.25
2022-02-16 00:00:00.0000000,0.25
2022-02-16 00:00:00.0000000,0.25
2022-03-03 00:00:00.0000000,0.18
2022-03-03 00:00:00.0000000,0.18
2022-03-03 00:00:00.0000000,0.18
2022-03-03 00:00:00.0000000,0.18
2022-03-03 00:00:00.0000000,0.18
2021-11-26 00:00:00.0000000,0.12
2021-11-26 00:00:00.0000000,0.12
2021-11-26 00:00:00.0000000,0.12
2021-11-26 00:00:00.0000000,0.12
2021-11-26 00:00:00.0000000,0.12
2022-03-01 00:00:00.0000000,1.1
2022-03-01 00:00:00.0000000,1.1
2022-03-01 00:00:00.0000000,1.1
2022-03-01 00:00:00.0000000,1.1
2022-03-01 00:00:00.0000000,1.1
2022-03-01 00:00:00.0000000,1.1
2022-03-01 00:00:00.0000000,1.1
2022-03-01 00:00:00.0000000,1.1
2021-12-09 00:00:00.0000000,0.13
2021-12-09 00:00:00.0000000,0.13
2021-12-09 00:00:00.0000000,0.13
2021-12-09 00:00:00.0000000,0.13
2022-01-19 00:00:00.0000000,1.3
2022-01-19 00:00:00.0000000,1.3
2022-01-19 00:00:00.0000000,1.3
2022-01-19 00:00:00.0000000,1.3
2022-03-07 00:00:00.0000000,0.35
2022-03-07 00:00:00.0000000,0.35
2022-03-07 00:00:00.0000000,0.35
2022-03-07 00:00:00.0000000,0.35
2022-03-07 00:00:00.0000000,0.35
2022-03-18 00:00:00.0000000,0.12
2022-03-18 00:00:00.0000000,0.12
2022-03-18 00:00:00.0000000,0.12
2022-03-18 00:00:00.0000000,0.12
2022-03-08 00:00:00.0000000,0.12v
